"","Date","Region","Speed","Height"
"4762",2010-07-08,2,3.54971920793093,NA
"4763",2010-07-09,1,3.22583333275591,0.569999995330969
"4764",2010-07-09,2,2.76364583672645,NA
"4765",2010-07-10,1,4.4034399257418,0.529166668653488
"4766",2010-07-10,2,3.00387072846205,NA
"4767",2010-07-11,1,5.01154762321994,0.544166659315427
"4768",2010-07-11,2,4.88029375764927,NA
"4769",2010-07-12,1,5.42208335754417,0.706666668256124
"4770",2010-07-12,2,4.36489580990747,NA
"4771",2010-07-13,1,4.80071427298798,0.774166663487752
"4772",2010-07-13,2,3.061250000773,NA
"4773",2010-07-14,1,4.01214314684672,0.530416664977868
"4774",2010-07-14,2,3.11531071556893,NA
"4775",2010-07-15,1,2.71805185408664,0.440416663885117
"4776",2010-07-15,2,2.70322915997822,NA
"4777",2010-07-16,1,4.22999999946693,0.576666663090388
"4778",2010-07-16,2,3.82571314064643,NA
"4779",2010-07-17,1,4.22501901454393,0.80041666328907
"4780",2010-07-17,2,3.08352172533529,NA
"4781",2010-07-18,1,3.06481345766496,0.845833333830039
"4782",2010-07-18,2,3.71187848285454,NA
"4783",2010-07-19,1,2.51845710570036,0.613333332041899
"4784",2010-07-19,2,3.4316666636616,NA
"4785",2010-07-20,1,3.24471945075895,0.682916663587093
"4786",2010-07-20,2,3.86312498978029,NA
"4787",2010-07-21,1,3.27347860971572,0.899583329757055
"4788",2010-07-21,2,4.07443163186703,NA
"4789",2010-07-22,1,2.69980442237476,1.05791665862004
"4790",2010-07-22,2,3.7479166606175,NA
"4791",2010-07-23,1,2.85873918446845,0.765833325684071
"4792",2010-07-23,2,4.20419507382833,NA
"4793",2010-07-24,1,3.93827379616421,0.695833336561918
"4794",2010-07-24,2,4.44812500443465,NA
"4795",2010-07-25,1,4.13026151040101,1.29041666785876
"4796",2010-07-25,2,3.11596462982603,NA
"4797",2010-07-26,1,3.05303571209578,0.780833321313063
"4798",2010-07-26,2,3.15508281005133,NA
"4799",2010-07-27,1,3.48367178563452,0.621249999850988
"4800",2010-07-27,2,3.10739583227163,NA
"4801",2010-07-28,1,3.97323401392614,0.584166665871938
"4802",2010-07-28,2,4.31063986424962,NA
"4803",2010-07-29,1,4.04553571337657,0.543749993046125
"4804",2010-07-29,2,2.2936108098057,NA
"4805",2010-07-30,1,4.03955392762846,0.363043480593225
"4806",2010-07-30,2,3.85997199715743,NA
"4807",2010-07-31,1,3.9376101272188,0.266086958024813
"4808",2010-07-31,2,3.99973540847656,NA
"4809",2010-08-01,1,2.92840617138683,0.255652176297229
"4810",2010-08-01,2,3.37308453605386,NA
"4811",2010-08-02,1,2.8783738461357,0.230416666716337
"4812",2010-08-02,2,2.79471271248684,NA
"4813",2010-08-03,1,2.18934523985233,0.262500000496705
"4814",2010-08-03,2,2.87052911128219,NA
"4815",2010-08-04,1,2.32862330161637,0.160416665176551
"4816",2010-08-04,2,2.99294170296177,NA
"4817",2010-08-05,1,2.60702381226278,0.226956522983053
"4818",2010-08-05,2,3.45885415971279,NA
"4819",2010-08-06,1,3.03125000454131,0.289166669050852
"4820",2010-08-06,2,3.43916667047888,NA
"4821",2010-08-07,1,3.90279762017141,0.382083332786957
"4822",2010-08-07,2,3.63870091561413,NA
"4823",2010-08-08,1,2.81447511180082,0.420416664332151
"4824",2010-08-08,2,4.3437310492761,NA
"4825",2010-08-09,1,3.21577380718663,0.442916663984458
"4826",2010-08-09,2,3.12638654536346,NA
"4827",2010-08-10,1,4.17982143441304,0.520833333333333
"4828",2010-08-10,2,4.06385415966312,NA
"4829",2010-08-11,1,5.56910716381279,1.3429166674614
"4830",2010-08-11,2,5.76802084073424,NA
"4831",2010-08-12,1,5.20156870679138,1.20708334197601
"4832",2010-08-12,2,4.86190979532588,NA
"4833",2010-08-13,1,6.16708335858725,1.47166666388512
"4834",2010-08-13,2,4.35703587160536,NA
"4835",2010-08-14,1,5.20052534901763,0.936666664977868
"4836",2010-08-14,2,3.32725592283438,NA
"4837",2010-08-15,1,4.44095154189075,0.799583328266939
"4838",2010-08-15,2,3.18304907744382,NA
"4839",2010-08-16,1,4.43607142682054,0.707083328316609
"4840",2010-08-16,2,2.55454976963405,NA
"4841",2010-08-17,1,4.75777440433315,1.35791665812333
"4842",2010-08-17,2,2.3685772628378,NA
"4843",2010-08-18,1,4.10886128520589,0.914166669050852
"4844",2010-08-18,2,3.52756101376626,NA
"4845",2010-08-19,1,4.30249999577091,0.684999999900659
"4846",2010-08-19,2,2.92593749624987,NA
"4847",2010-08-20,1,4.0560202921577,0.620869566564975
"4848",2010-08-20,2,2.58156512511858,NA
"4849",2010-08-21,1,3.88750604214119,0.622916667411725
"4850",2010-08-21,2,3.74945340049495,NA
"4851",2010-08-22,1,2.84595490698056,0.485416660706202
"4852",2010-08-22,2,3.75812499963989,NA
"4853",2010-08-23,1,2.53410963479342,0.287500005836288
"4854",2010-08-23,2,4.93297555852999,NA
"4855",2010-08-24,1,2.95104153419165,0.144583333283663
"4856",2010-08-24,2,6.76719492888455,NA
"4857",2010-08-25,1,3.94517856026512,0.443749999006589
"4858",2010-08-25,2,4.8828125026077,NA
"4859",2010-08-26,1,3.33646247504445,0.714999997367462
"4860",2010-08-26,2,3.3130208254947,NA
"4861",2010-08-27,1,3.50178571728812,1.17958333839973
"4862",2010-08-27,2,3.13677999097672,NA
"4863",2010-08-28,1,3.54062914245387,1.34458331763744
"4864",2010-08-28,2,3.58875000327826,NA
"4865",2010-08-29,1,4.66375000247111,1.29166666666667
"4866",2010-08-29,2,3.66531248114382,NA
"4867",2010-08-30,1,4.71574984519272,1.38208333651225
"4868",2010-08-30,2,4.10021128512102,NA
"4869",2010-08-31,1,4.44231110579579,1.26124998927116
"4870",2010-08-31,2,4.05054829717722,NA
"4871",2010-09-01,1,4.64646795365743,1.2329166730245
"4872",2010-09-01,2,4.86015666374934,NA
"4873",2010-09-02,1,3.0061516563329,0.810434783282487
"4874",2010-09-02,2,3.10435930667237,NA
"4875",2010-09-03,1,2.8881027099039,0.393333333233992
"4876",2010-09-03,2,2.18414673477639,NA
"4877",2010-09-04,1,3.7901785726526,0.423333335667849
"4878",2010-09-04,2,2.7060416645448,NA
"4879",2010-09-05,1,3.26645961844056,0.414166665325562
"4880",2010-09-05,2,2.80677083863411,NA
"4881",2010-09-06,1,2.03572441957374,0.417499995479981
"4882",2010-09-06,2,2.90604165328356,NA
"4883",2010-09-07,1,2.95531812923781,0.715833333631357
"4884",2010-09-07,2,3.4780208361956,NA
"4885",2010-09-08,1,3.2127787666478,0.793333331743876
"4886",2010-09-08,2,3.07585105110779,NA
"4887",2010-09-09,1,2.41601190633936,0.489166664580504
"4888",2010-09-09,2,2.62174661323145,NA
"4889",2010-09-10,1,1.85496031740266,0.343750002483527
"4890",2010-09-10,2,2.15034998637974,NA
"4891",2010-09-11,1,2.70988916019574,0.292916669820746
"4892",2010-09-11,2,2.79879310103669,NA
"4893",2010-09-12,1,2.48864774489605,0.204166665983697
"4894",2010-09-12,2,2.66218255899819,NA
"4895",2010-09-13,1,3.43713935235729,0.584782609473104
"4896",2010-09-13,2,2.97697916363832,NA
"4897",2010-09-14,1,3.61094888656103,0.296249999354283
"4898",2010-09-14,2,3.74969896884037,NA
"4899",2010-09-15,1,4.0860119134099,0.817916677643855
"4900",2010-09-15,2,4.1039583367606,NA
"4901",2010-09-16,1,4.32636905905037,1.23416665693124
"4902",2010-09-16,2,4.00479165762663,NA
"4903",2010-09-17,1,3.12072829429486,0.917500004172325
"4904",2010-09-17,2,3.59302084112229,NA
"4905",2010-09-18,1,2.74716586296291,0.542083332935969
"4906",2010-09-18,2,3.78781248815358,NA
"4907",2010-09-19,1,2.97100382261392,0.712500000993411
"4908",2010-09-19,2,3.97520833139618,NA
"4909",2010-09-20,1,2.51732141683322,0.533749996374051
"4910",2010-09-20,2,3.77114582701276,NA
"4911",2010-09-21,1,2.78202380536656,0.533749998857578
"4912",2010-09-21,2,3.98854166157544,NA
"4913",2010-09-22,1,4.48172619465206,0.982083338002364
"4914",2010-09-22,2,3.84427083963528,NA
"4915",2010-09-23,1,4.56595239518654,1.27541666229566
"4916",2010-09-23,2,3.85864582879779,NA
"4917",2010-09-24,1,4.2781150799289,1.02124999711911
"4918",2010-09-24,2,3.52140509081104,NA
"4919",2010-09-25,1,3.28891667048136,0.710416669646899
"4920",2010-09-25,2,3.70729165251056,NA
"4921",2010-09-26,1,3.43817429130462,0.672499996920427
"4922",2010-09-26,2,3.26756804669542,NA
"4923",2010-09-27,1,4.89732585982921,0.556666663537423
"4924",2010-09-27,2,4.07581699566024,NA
"4925",2010-09-28,1,3.19015277231939,0.492173910140991
"4926",2010-09-28,2,2.73791666298639,NA
"4927",2010-09-29,1,4.06550942030967,0.467499999329448
"4928",2010-09-29,2,4.24291666994492,NA
"4929",2010-09-30,1,4.45743504837907,0.675416665772597
"4930",2010-09-30,2,4.89770832980673,NA
"4931",2010-10-01,1,4.01895485897192,0.532916657005747
"4932",2010-10-01,2,4.15447880688283,NA
"4933",2010-10-02,1,3.41276854418049,0.573333332935969
"4934",2010-10-02,2,3.84456521937306,NA
"4935",2010-10-03,1,3.71615246094997,0.768750005712112
"4936",2010-10-03,2,5.42992559888032,NA
"4937",2010-10-04,1,5.28252859738325,0.91083334137996
"4938",2010-10-04,2,4.47614584304392,NA
"4939",2010-10-05,1,5.27971782278842,0.970416670044263
"4940",2010-10-05,2,5.6536266590314,NA
"4941",2010-10-06,1,4.52196163143526,0.868749998509884
"4942",2010-10-06,2,6.39906250710289,NA
"4943",2010-10-07,1,3.29489329499948,0.495833329856396
"4944",2010-10-07,2,4.34187500203649,NA
"4945",2010-10-08,1,2.68932712289079,0.332916660855214
"4946",2010-10-08,2,3.19616268968401,NA
"4947",2010-10-09,1,2.49220238284518,0.379583332687616
"4948",2010-10-09,2,2.71093750353127,NA
"4949",2010-10-10,1,2.71755625904068,0.42875000089407
"4950",2010-10-10,2,2.57715126844764,NA
"4951",2010-10-11,1,2.66334670447505,0.412499999627471
"4952",2010-10-11,2,2.67693340550232,NA
"4953",2010-10-12,1,3.03942566721711,0.457499992723266
"4954",2010-10-12,2,2.97592390519601,NA
"4955",2010-10-13,1,3.19147190561416,0.532083330055078
"4956",2010-10-13,2,2.88655986279556,NA
"4957",2010-10-14,1,4.13065476305783,0.518333330750465
"4958",2010-10-14,2,3.6818749912316,NA
"4959",2010-10-15,1,4.19428571212505,0.48499999816219
"4960",2010-10-15,2,6.20387118724038,NA
"4961",2010-10-16,1,3.49249999992372,0.492916663487752
"4962",2010-10-16,2,4.52354166532556,NA
"4963",2010-10-17,1,2.41446429026712,0.170416665573915
"4964",2010-10-17,2,3.6217995964996,NA
"4965",2010-10-18,1,2.02449016266312,0.152500000161429
"4966",2010-10-18,2,3.3949999993667,NA
"4967",2010-10-19,1,2.71089285658672,0.296521739467331
"4968",2010-10-19,2,2.72900711628373,NA
"4969",2010-10-20,1,3.19445880788461,0.595833335071802
"4970",2010-10-20,2,2.57010416115324,NA
"4971",2010-10-21,1,3.50738096212791,0.345416668181618
"4972",2010-10-21,2,4.60638889173667,NA
"4973",2010-10-22,1,2.90196429208098,0.290833334748944
"4974",2010-10-22,2,4.11986111704674,NA
"4975",2010-10-23,1,3.20831432649937,0.53749999217689
"4976",2010-10-23,2,4.10166665133503,NA
"4977",2010-10-24,1,3.75059524366543,1.20458333690961
"4978",2010-10-24,2,4.21499999778138,NA
"4979",2010-10-25,1,4.59047618473747,1.44416668266058
"4980",2010-10-25,2,4.5156944423914,NA
"4981",2010-10-26,1,5.264512374002,1.14666665593783
"4982",2010-10-26,2,4.88067585306562,NA
"4983",2010-10-27,1,4.20232143242888,0.958750002086163
"4984",2010-10-27,2,3.22777776999606,NA
"4985",2010-10-28,1,3.16010531474301,0.71583333114783
"4986",2010-10-28,2,3.11027777244647,NA
"4987",2010-10-29,1,4.80386903956532,0.831666670739651
"4988",2010-10-29,2,6.00416666865349,NA
"4989",2010-10-30,1,3.41847729778923,0.659999998907248
"4990",2010-10-30,2,4.74375001117587,NA
"4991",2010-10-31,1,2.08540881688474,0.45958332841595
"4992",2010-10-31,2,2.8409722128676,NA
"4993",2010-11-01,1,2.51970440178369,0.337500002235174
"4994",2010-11-01,2,3.11950547151243,NA
"4995",2010-11-02,1,3.90389493791151,1.17208333189289
"4996",2010-11-02,2,3.44111109558079,NA
"4997",2010-11-03,1,5.00688829211879,1.69958334167798
"4998",2010-11-03,2,3.90366398388799,NA
"4999",2010-11-04,1,4.9082890011925,1.21583332618078
"5000",2010-11-04,2,4.79352916873427,NA
"5001",2010-11-05,1,5.75577381913151,0.978333331644535
"5002",2010-11-05,2,9.78236108687189,NA
"5003",2010-11-06,1,4.62761904930785,0.662916665275892
"5004",2010-11-06,2,6.89402778877152,NA
"5005",2010-11-07,1,4.45047618200382,0.847083335121473
"5006",2010-11-07,2,5.8671211283105,NA
"5007",2010-11-08,1,2.77607143209094,0.392083330700795
"5008",2010-11-08,2,5.07041666441494,NA
"5009",2010-11-09,1,2.49635983356595,0.253478262087573
"5010",2010-11-09,2,3.11423201411406,NA
"5011",2010-11-10,1,2.08778261075936,0.277916667362054
"5012",2010-11-10,2,2.5770833358479,NA
"5013",2010-11-11,1,2.50068492934506,0.268181819807399
"5014",2010-11-11,2,3.64652777446641,NA
"5015",2010-11-12,1,3.54517857277588,0.561666669944922
"5016",2010-11-12,2,4.92188857735499,NA
"5017",2010-11-13,1,2.92887681457821,0.724583335220814
"5018",2010-11-13,2,4.12760417411725,NA
"5019",2010-11-14,1,2.0040613493259,0.443333335220814
"5020",2010-11-14,2,3.44499999685213,NA
"5021",2010-11-15,1,4.32173468854518,1.22958332051833
"5022",2010-11-15,2,2.83802082973222,NA
"5023",2010-11-16,1,6.43638842445536,1.86000000437101
"5024",2010-11-16,2,4.90175018936845,NA
"5025",2010-11-17,1,3.93131981437936,1.17249998698632
"5026",2010-11-17,2,3.07036738029206,NA
"5027",2010-11-18,1,2.44089986375205,0.437083328763644
"5028",2010-11-18,2,4.46982819871519,NA
"5029",2010-11-19,1,3.53483944417176,0.921666664381822
"5030",2010-11-19,2,4.07599637060278,NA
"5031",2010-11-20,1,3.06774584437638,1.14208334684372
"5032",2010-11-20,2,3.2390625055957,NA
"5033",2010-11-21,1,3.21702380510313,0.769583334525426
"5034",2010-11-21,2,3.51947916373611,NA
"5035",2010-11-22,1,3.56086734563001,1.32541667421659
"5036",2010-11-22,2,3.46916666030884,NA
"5037",2010-11-23,1,2.24092132148389,0.980416655540466
"5038",2010-11-23,2,2.81345785214152,NA
"5039",2010-11-24,1,1.8246428564457,0.675000006953875
"5040",2010-11-24,2,2.53940664133035,NA
"5041",2010-11-25,1,3.6675595297212,1.21791666994492
"5042",2010-11-25,2,3.14906249647805,NA
"5043",2010-11-26,1,4.12630953019751,1.11124999076128
"5044",2010-11-26,2,3.56208334201171,NA
"5045",2010-11-27,1,5.37315925719594,0.979166669150194
"5046",2010-11-27,2,4.43582434202246,NA
"5047",2010-11-28,1,4.29306381280784,0.902499996125698
"5048",2010-11-28,2,4.12839304401787,NA
"5049",2010-11-29,1,4.83941024234353,1.39125000188748
"5050",2010-11-29,2,3.26915522916781,NA
"5051",2010-11-30,1,5.91352337193755,1.62916667262713
"5052",2010-11-30,2,4.45150207766657,NA
"5053",2010-12-01,1,6.1403591365129,1.02666666731238
"5054",2010-12-01,2,8.62821478879781,NA
"5055",2010-12-02,1,3.35695356881691,0.309500002115965
"5056",2010-12-02,2,5.81520994840732,NA
"5057",2010-12-03,1,2.80107142763833,0.217916668703159
"5058",2010-12-03,2,4.75450270279717,NA
"5059",2010-12-04,1,2.88264868013742,0.426666667684913
"5060",2010-12-04,2,3.1453125011952,NA
"5061",2010-12-05,1,5.43708336576819,0.939583336313566
"5062",2010-12-05,2,5.77479167332252,NA
"5063",2010-12-06,1,5.71001962060862,0.87375000367562
"5064",2010-12-06,2,7.87122214264623,NA
"5065",2010-12-07,1,5.08583333268762,0.632916661600272
"5066",2010-12-07,2,6.64687021750349,NA
"5067",2010-12-08,1,3.48694443550064,0.458636365830898
"5068",2010-12-08,2,4.10729167051613,NA
"5069",2010-12-09,1,3.90819444778479,0.672916663189729
"5070",2010-12-09,2,4.53409419774847,NA
"5071",2010-12-10,1,2.70834560105056,0.412083331495523
"5072",2010-12-10,2,4.6809602326338,NA
"5073",2010-12-11,1,2.61597402952168,0.673478261284206
"5074",2010-12-11,2,3.40229167461706,NA
"5075",2010-12-12,1,7.00805054436106,2.00333334505558
"5076",2010-12-12,2,5.27563857478374,NA
"5077",2010-12-13,1,8.32148808858224,1.64624999463558
"5078",2010-12-13,2,13.4865301198151,NA
"5079",2010-12-14,1,4.71773809999494,0.649999994784594
"5080",2010-12-14,2,8.37813720716322,NA
"5081",2010-12-15,1,2.66642857618364,0.438749998807907
"5082",2010-12-15,2,3.35822916142642,NA
"5083",2010-12-16,1,5.11533645032934,1.98500000933806
"5084",2010-12-16,2,2.62320090935666,NA
"5085",2010-12-17,1,3.58475848832441,1.27291667461395
"5086",2010-12-17,2,4.04656249778345,NA
"5087",2010-12-18,1,3.2769364325809,0.886521733325461
"5088",2010-12-18,2,2.78010417290498,NA
"5089",2010-12-19,1,4.04077381913861,0.652499998609225
"5090",2010-12-19,2,5.30125002022833,NA
"5091",2010-12-20,1,3.13849637506194,0.610416666915019
"5092",2010-12-20,2,4.47149003583236,NA
"5093",2010-12-21,1,2.34001678515391,0.526249998559554
"5094",2010-12-21,2,2.73110507907231,NA
"5095",2010-12-22,1,4.2127187684856,0.740416663388411
"5096",2010-12-22,2,2.30956058670313,NA
"5097",2010-12-23,1,4.7104063104599,0.690416658918063
"5098",2010-12-23,2,5.72510417494923,NA
"5099",2010-12-24,1,3.4523214230713,0.732499999304613
"5100",2010-12-24,2,4.15309056322723,NA
"5101",2010-12-25,1,3.0794111334109,0.652499994883935
"5102",2010-12-25,2,4.52492894428096,NA
"5103",2010-12-26,1,8.40952380739507,1.51500000059605
"5104",2010-12-26,2,10.985625003775,NA
"5105",2010-12-27,1,5.24134317457553,0.712916668504477
"5106",2010-12-27,2,9.17291665996114,NA
"5107",2010-12-28,1,2.6580357243573,0.273333336537083
"5108",2010-12-28,2,4.08604167016844,NA
"5109",2010-12-29,1,1.9712748620736,0.323333334488173
"5110",2010-12-29,2,2.64228426735665,NA
"5111",2010-12-30,1,3.54372908750947,1.67208331823349
"5112",2010-12-30,2,3.65458333212882,NA
"5113",2010-12-31,1,4.65420737533267,1.90152171383733
"5114",2010-12-31,2,3.32562500771601,NA
"5115",2011-01-01,1,4.82113296334572,2.11291666825612
"5116",2011-01-01,2,4.76334157189655,NA
"5117",2011-01-02,1,5.22204125220363,1.15999999512797
"5118",2011-01-02,2,3.40338476305188,NA
"5119",2011-01-03,1,3.91688335011692,0.879583336412907
"5120",2011-01-03,2,3.12375358987878,NA
"5121",2011-01-04,1,2.01728830080484,0.362916668256124
"5122",2011-01-04,2,2.5126660579229,NA
"5123",2011-01-05,1,2.73784265106316,0.523333333432674
"5124",2011-01-05,2,3.04379991959174,NA
"5125",2011-01-06,1,4.68827382800657,0.702916668107112
"5126",2011-01-06,2,5.3723958314086,NA
"5127",2011-01-07,1,5.26553648792731,0.924583334475756
"5128",2011-01-07,2,5.72423083769598,NA
"5129",2011-01-08,1,5.26107142606661,1.17958332846562
"5130",2011-01-08,2,3.8910416681009,NA
"5131",2011-01-09,1,5.39101709731648,1.30041667819023
"5132",2011-01-09,2,4.21988224571746,NA
"5133",2011-01-10,1,5.77496115946227,2.73833334445953
"5134",2011-01-10,2,6.02437500568728,NA
"5135",2011-01-11,1,3.41246636079173,0.990000002086163
"5136",2011-01-11,2,4.88194294218784,NA
"5137",2011-01-12,1,4.94279761640798,0.899166675905387
"5138",2011-01-12,2,8.52197916110357,NA
"5139",2011-01-13,1,4.66726191884705,0.920833336810271
"5140",2011-01-13,2,5.97072917272647,NA
"5141",2011-01-14,1,3.07238611687538,0.463333327323198
"5142",2011-01-14,2,4.48927084437261,NA
"5143",2011-01-15,1,2.36258353500289,0.298750000695388
"5144",2011-01-15,2,3.71312500463488,NA
"5145",2011-01-16,1,1.97547819906216,0.241304346400758
"5146",2011-01-16,2,3.00749878096303,NA
"5147",2011-01-17,1,2.72454516073813,0.521666668355465
"5148",2011-01-17,2,5.0151149553796,NA
"5149",2011-01-18,1,1.89845023099518,0.702916666865349
"5150",2011-01-18,2,2.83808923488358,NA
"5151",2011-01-19,1,3.16424636045001,0.474999992797772
"5152",2011-01-19,2,3.70929796824347,NA
"5153",2011-01-20,1,2.25522289772765,0.389583329980572
"5154",2011-01-20,2,2.44602297430313,NA
"5155",2011-01-21,1,3.49608345703892,0.790833329161008
"5156",2011-01-21,2,3.24829410462935,NA
"5157",2011-01-22,1,4.41172621475444,0.614583333333333
"5158",2011-01-22,2,7.23172491841534,NA
"5159",2011-01-23,1,2.78035714157103,0.261249999205271
"5160",2011-01-23,2,4.93074921458541,NA
"5161",2011-01-24,1,2.96482271022494,0.777083319922288
"5162",2011-01-24,2,4.13541666207214,NA
"5163",2011-01-25,1,4.12352464314506,1.3116666674614
"5164",2011-01-25,2,6.3948958162684,NA
"5165",2011-01-26,1,5.6371428420102,1.11291666080554
"5166",2011-01-26,2,6.0809193845899,NA
"5167",2011-01-27,1,3.40625001832045,0.38583332983156
"5168",2011-01-27,2,5.13843749255563,NA
"5169",2011-01-28,1,3.9482315268008,0.855416671683391
"5170",2011-01-28,2,4.22561033186087,NA
"5171",2011-01-29,1,2.83494048843692,0.824583324293296
"5172",2011-01-29,2,2.72385416452307,NA
"5173",2011-01-30,1,1.84415852146932,0.259166665996114
"5174",2011-01-30,2,2.23947916296311,NA
"5175",2011-01-31,1,2.9830665060868,0.885833333556851
"5176",2011-01-31,2,2.43895833332402,NA
"5177",2011-02-01,1,3.86636905776603,0.931666662295659
"5178",2011-02-01,2,4.05906762928666,NA
"5179",2011-02-02,1,5.5247288321466,1.26499999314547
"5180",2011-02-02,2,5.57366825684842,NA
"5181",2011-02-03,1,5.31904760894942,1.01874999950329
"5182",2011-02-03,2,2.13808940207696,NA
"5183",2011-02-04,1,4.96197589362523,1.34208333243926
"5184",2011-02-04,2,3.5291666644703,NA
"5185",2011-02-05,1,4.68445264791289,1.08916666110357
"5186",2011-02-05,2,4.61904323687646,NA
"5187",2011-02-06,1,2.21675478867005,0.478749996672074
"5188",2011-02-06,2,2.98572915635693,NA
"5189",2011-02-07,1,3.231718042547,0.646956522827563
"5190",2011-02-07,2,4.57139880752154,NA
"5191",2011-02-08,1,4.74368529157331,0.808333323647579
"5192",2011-02-08,2,7.0318795443607,NA
"5193",2011-02-09,1,3.29117445507153,0.851666673397025
"5194",2011-02-09,2,3.78584571439709,NA
"5195",2011-02-10,1,4.88743271710367,1.02083332588275
"5196",2011-02-10,2,4.26428073202165,NA
"5197",2011-02-11,1,3.71711698779007,0.470833333830039
"5198",2011-02-11,2,5.01694211590635,NA
"5199",2011-02-12,1,3.85874999720781,0.395217387572579
"5200",2011-02-12,2,5.40145834051073,NA
"5201",2011-02-13,1,3.04379701335382,0.320416667809089
"5202",2011-02-13,2,4.87724459718684,NA
"5203",2011-02-14,1,2.84434523854661,0.315416664505998
"5204",2011-02-14,2,3.71729167190691,NA
"5205",2011-02-15,1,2.91570400627621,0.375
"5206",2011-02-15,2,3.91450146023415,NA
"5207",2011-02-16,1,2.24210622399859,0.272916664058963
"5208",2011-02-16,2,3.01914798534631,NA
"5209",2011-02-17,1,1.71012860862468,0.329999999453624
"5210",2011-02-17,2,2.69435579459696,NA
"5211",2011-02-18,1,1.67452916832241,0.577083334326744
"5212",2011-02-18,2,2.74402777180076,NA
"5213",2011-02-19,1,2.34638405432179,0.494999997317791
"5214",2011-02-19,2,3.22930554775521,NA
"5215",2011-02-20,1,2.10595238090803,0.402499999850988
"5216",2011-02-20,2,2.35313601754401,NA
"5217",2011-02-21,1,3.17156057194848,0.487499999503295
"5218",2011-02-21,2,2.89589168971881,NA
"5219",2011-02-22,1,3.83260011772923,0.640000003079573
"5220",2011-02-22,2,2.74158143299265,NA
"5221",2011-02-23,1,2.84041666469226,0.599583332737287
"5222",2011-02-23,2,2.12661932835989,NA
"5223",2011-02-24,1,3.38601081463383,0.635833327968915
"5224",2011-02-24,2,3.55925514711174,NA
"5225",2011-02-25,1,4.5405357111201,1.07333331803481
"5226",2011-02-25,2,3.82229166997131,NA
"5227",2011-02-26,1,2.68964284943151,0.793750000496705
"5228",2011-02-26,2,3.18999999777103,NA
"5229",2011-02-27,1,2.62863094848359,0.512916663040717
"5230",2011-02-27,2,2.58067203584247,NA
"5231",2011-02-28,1,4.72767857319808,0.990869570037593
"5232",2011-02-28,2,4.57664649684423,NA
"5233",2011-03-01,1,4.496062255934,0.914583330353101
"5234",2011-03-01,2,4.89009694329132,NA
"5235",2011-03-02,1,4.34958331533486,0.810833329955737
"5236",2011-03-02,2,5.30729166418314,NA
"5237",2011-03-03,1,4.32029762226379,1.309166662395
"5238",2011-03-03,2,5.34923612693394,NA
"5239",2011-03-04,1,5.00452380528496,2.35625000794729
"5240",2011-03-04,2,4.76638891266452,NA
"5241",2011-03-05,1,5.88619046970936,2.2783333559831
"5242",2011-03-05,2,4.06877487124805,NA
"5243",2011-03-06,1,5.48112059929784,1.23458334058523
"5244",2011-03-06,2,4.57229166428248,NA
"5245",2011-03-07,1,3.61952380090508,0.535833326478799
"5246",2011-03-07,2,5.16583332593242,NA
"5247",2011-03-08,1,4.48369048961571,1.41041667262713
"5248",2011-03-08,2,4.55047439475448,NA
"5249",2011-03-09,1,5.90613093961562,1.96833331882954
"5250",2011-03-09,2,5.34039855060417,NA
"5251",2011-03-10,1,6.32979556074343,1.30666666477919
"5252",2011-03-10,2,5.81662990019998,NA
"5253",2011-03-11,1,4.62124999967359,0.464999997988343
"5254",2011-03-11,2,8.50510416527589,NA
"5255",2011-03-12,1,2.65320393676035,0.273749999701977
"5256",2011-03-12,2,4.04958332783232,NA
"5257",2011-03-13,1,2.68254693660798,0.299130436518918
"5258",2011-03-13,2,3.20374999411094,NA
"5259",2011-03-14,1,2.87649693751206,0.490416665871938
"5260",2011-03-14,2,3.44154594223089,NA
"5261",2011-03-15,1,3.87578934631243,0.765416671832403
"5262",2011-03-15,2,2.71645832784319,NA
"5263",2011-03-16,1,3.58488095274993,0.581249999503295
"5264",2011-03-16,2,2.79697916895772,NA
"5265",2011-03-17,1,2.92871638067381,0.313043480334075
"5266",2011-03-17,2,3.82026150928215,NA
"5267",2011-03-18,1,2.10112429704747,0.252083333830039
"5268",2011-03-18,2,3.04229166285756,NA
"5269",2011-03-19,1,2.86413309030787,0.286250000198682
"5270",2011-03-19,2,3.0072751034714,NA
"5271",2011-03-20,1,2.62010459610638,0.359166668107112
"5272",2011-03-20,2,3.65520832488934,NA
"5273",2011-03-21,1,3.33492746294591,0.454166663189729
"5274",2011-03-21,2,3.98140152161377,NA
"5275",2011-03-22,1,2.96815475534116,0.640416666865349
"5276",2011-03-22,2,2.8932291725728,NA
"5277",2011-03-23,1,4.87851541229136,0.716666666169961
"5278",2011-03-23,2,3.28104165513068,NA
"5279",2011-03-24,1,5.94309524489301,0.902083332339923
"5280",2011-03-24,2,5.05906250886619,NA
"5281",2011-03-25,1,4.1381120855884,0.617083333432674
"5282",2011-03-25,2,4.18458332477714,NA
"5283",2011-03-26,1,4.16812228802148,0.450416661798954
"5284",2011-03-26,2,3.24329545432419,NA
"5285",2011-03-27,1,5.14180950529519,0.823333332935969
"5286",2011-03-27,2,5.69989584988604,NA
"5287",2011-03-28,1,3.1129609919424,0.650416664779186
"5288",2011-03-28,2,4.39291666410863,NA
"5289",2011-03-29,1,4.18934473343035,1.04166666418314
